homework_id,client_id,date,score,topic
2274,504,22.05.2025,2.3,Аудирование
2275,504,26.02.2025,2.0,Лексика
2276,504,10.03.2025,2.9,Грамматика
2277,504,08.02.2025,3.5,Грамматика
2278,505,17.02.2026,3.9,Лексика
2279,505,27.04.2026,3.6,Грамматика
2280,505,26.04.2026,3.7,Лексика
2281,505,12.03.2026,2.7,Грамматика
2282,506,19.05.2025,3.2,Письмо
2283,506,16.04.2025,3.4,Грамматика
2284,506,17.04.2025,1.9,Грамматика
2285,506,27.03.2025,4.5,Лексика
2286,506,07.06.2025,4.1,Аудирование
2287,506,04.06.2025,2.6,Грамматика
2288,506,20.12.2024,3.9,Грамматика
2289,507,26.07.2025,1.8,Письмо
2290,507,26.12.2025,4.7,Грамматика
2291,507,13.12.2025,4.1,Письмо
2292,507,15.08.2025,3.4,Аудирование
2293,507,22.11.2025,4.3,Аудирование
2294,507,02.09.2025,3.1,Грамматика
2295,507,22.10.2025,3.6,Письмо
2296,508,06.01.2026,3.7,Аудирование
2297,508,10.02.2026,2.9,Лексика
2298,508,20.02.2026,2.1,Лексика
2299,508,14.03.2026,1.5,Лексика
2300,509,04.08.2024,1.8,Грамматика
2301,509,06.07.2024,3.2,Письмо
2302,509,26.06.2024,2.9,Аудирование
2303,510,16.09.2025,1.0,Аудирование
2304,510,12.07.2025,1.0,Аудирование
2305,510,02.08.2025,1.5,Письмо
2306,510,03.06.2025,1.6,Письмо
2307,510,15.09.2025,1.0,Лексика
2308,510,27.06.2025,2.8,Письмо
2309,511,05.04.2025,2.8,Аудирование
2310,511,03.05.2025,2.8,Письмо
2311,511,02.04.2025,4.1,Письмо
2312,511,09.01.2025,2.2,Лексика
2313,511,19.02.2025,3.4,Письмо
2314,511,26.01.2025,3.9,Письмо
2315,512,17.04.2026,2.3,Аудирование
2316,512,17.12.2025,3.8,Лексика
2317,512,17.12.2025,2.8,Аудирование
2318,512,03.03.2026,5.0,Лексика
2319,512,03.04.2026,2.5,Лексика
2320,513,28.02.2026,3.3,Лексика
2321,513,13.01.2026,2.0,Грамматика
2322,513,07.12.2025,1.7,Грамматика
2323,513,14.11.2025,2.2,Лексика
2324,513,04.12.2025,2.3,Грамматика
2325,514,18.03.2026,1.0,Письмо
2326,514,12.06.2026,1.0,Аудирование
2327,514,02.05.2026,1.0,Грамматика
2328,514,08.07.2026,1.0,Аудирование
2329,514,23.04.2026,1.0,Аудирование
2330,514,30.03.2026,1.0,Лексика
2331,514,13.06.2026,1.0,Лексика
2332,515,15.02.2025,1.4,Письмо
2333,515,18.12.2024,2.0,Лексика
2334,515,17.12.2024,2.1,Письмо
2335,515,05.11.2024,4.3,Лексика
2336,515,02.10.2024,3.4,Грамматика
2337,515,14.11.2024,3.2,Грамматика
2338,516,05.01.2025,2.6,Лексика
2339,516,26.01.2025,1.4,Грамматика
2340,516,08.03.2025,1.7,Письмо
2341,517,15.08.2025,4.2,Грамматика
2342,517,04.10.2025,3.2,Грамматика
2343,517,17.11.2025,1.4,Грамматика
2344,518,03.10.2024,2.8,Грамматика
2345,518,10.08.2024,2.9,Лексика
2346,518,19.05.2024,2.3,Письмо
2347,518,11.10.2024,3.3,Лексика
2348,519,19.06.2025,3.5,Грамматика
2349,519,26.05.2025,3.5,Аудирование
2350,519,23.07.2025,3.0,Грамматика
2351,520,28.04.2025,5.0,Аудирование
2352,520,16.02.2025,4.7,Письмо
2353,520,08.06.2025,4.6,Грамматика
2354,521,07.07.2024,2.4,Письмо
2355,521,25.08.2024,2.4,Аудирование
2356,522,10.11.2025,3.8,Письмо
2357,522,26.09.2025,3.6,Аудирование
2358,522,04.06.2025,4.3,Аудирование
2359,522,01.07.2025,3.8,Лексика
2360,522,26.10.2025,3.9,Аудирование
2361,522,19.06.2025,5.0,Грамматика
2362,523,07.07.2025,1.0,Аудирование
2363,523,28.06.2025,1.0,Грамматика
2364,523,30.05.2025,1.0,Письмо
2365,523,11.04.2025,1.0,Лексика
2366,523,11.02.2025,2.2,Аудирование
2367,524,20.03.2026,3.3,Лексика
2368,524,24.02.2026,2.8,Аудирование
2369,524,17.06.2026,3.1,Письмо
2370,524,01.03.2026,1.6,Грамматика
2371,524,21.06.2026,1.6,Письмо
2372,524,19.07.2026,3.4,Лексика
2373,524,20.05.2026,2.3,Письмо
2374,525,25.12.2025,2.7,Лексика
2375,525,11.08.2025,4.0,Письмо
2376,525,19.10.2025,4.9,Письмо
2377,526,12.08.2026,3.9,Письмо
2378,526,18.05.2026,5.0,Аудирование
2379,526,30.06.2026,3.4,Лексика
2380,526,28.03.2026,3.2,Лексика
2381,527,03.01.2026,3.3,Лексика
2382,527,20.01.2026,3.1,Письмо
2383,527,12.12.2025,3.1,Аудирование
2384,528,15.03.2026,3.5,Аудирование
2385,528,29.01.2026,4.5,Аудирование
2386,528,22.02.2026,3.1,Грамматика
2387,528,12.02.2026,3.4,Грамматика
2388,529,27.10.2024,5.0,Аудирование
2389,529,17.12.2024,4.3,Письмо
2390,529,18.12.2024,4.0,Грамматика
2391,529,14.11.2024,5.0,Грамматика
2392,529,11.11.2024,4.3,Лексика
2393,529,14.11.2024,5.0,Аудирование
2394,529,16.11.2024,4.5,Грамматика
2395,530,13.07.2024,1.0,Лексика
2396,530,09.09.2024,1.0,Письмо
2397,530,02.08.2024,1.0,Грамматика
2398,531,19.06.2025,1.0,Письмо
2399,531,15.06.2025,1.0,Грамматика
2400,531,23.07.2025,1.0,Письмо
2401,531,16.06.2025,1.0,Грамматика
2402,531,13.08.2025,1.0,Письмо
2403,531,06.06.2025,1.1,Письмо
2404,531,10.07.2025,1.0,Грамматика
2405,532,19.06.2025,1.0,Грамматика
2406,532,24.04.2025,1.5,Письмо
2407,532,22.03.2025,2.2,Аудирование
2408,532,03.04.2025,1.0,Письмо
2409,532,25.06.2025,1.0,Аудирование
2410,533,06.06.2026,4.0,Грамматика
2411,533,08.01.2026,3.0,Письмо
2412,534,06.06.2025,3.2,Аудирование
2413,534,12.09.2025,2.3,Письмо
2414,535,03.07.2025,2.8,Письмо
2415,535,24.07.2025,2.6,Письмо
2416,535,21.07.2025,1.9,Письмо
2417,536,17.12.2025,1.0,Аудирование
2418,536,29.08.2025,1.3,Аудирование
2419,537,15.05.2026,1.0,Аудирование
2420,537,22.02.2026,1.0,Письмо
2421,537,15.03.2026,1.0,Письмо
2422,537,30.01.2026,1.0,Аудирование
2423,537,09.06.2026,1.0,Грамматика
2424,537,28.03.2026,1.0,Лексика
2425,537,16.02.2026,1.0,Лексика
2426,538,25.01.2026,4.8,Письмо
2427,538,01.09.2025,5.0,Грамматика
2428,538,04.10.2025,3.1,Грамматика
2429,538,26.01.2026,4.9,Грамматика
2430,539,02.03.2026,2.3,Письмо
2431,539,03.02.2026,2.0,Лексика
2432,540,16.09.2024,4.4,Лексика
2433,540,03.05.2024,3.5,Грамматика
2434,540,29.07.2024,5.0,Письмо
2435,540,01.07.2024,4.7,Грамматика
2436,540,09.08.2024,4.6,Грамматика
2437,541,27.01.2026,1.0,Письмо
2438,541,20.10.2025,1.4,Грамматика
2439,541,21.08.2025,2.8,Аудирование
2440,541,05.09.2025,1.5,Аудирование
2441,541,14.10.2025,1.4,Лексика
2442,541,24.12.2025,1.0,Письмо
2443,541,17.01.2026,1.0,Лексика
2444,542,25.08.2024,2.8,Грамматика
2445,542,30.07.2024,4.4,Грамматика
2446,542,21.12.2024,4.1,Лексика
2447,542,04.10.2024,3.5,Грамматика
2448,542,21.11.2024,4.5,Аудирование
2449,542,21.10.2024,4.6,Лексика
2450,543,08.10.2025,2.2,Лексика
2451,543,09.09.2025,1.0,Грамматика
2452,543,20.09.2025,1.0,Письмо
2453,543,22.06.2025,2.2,Лексика
2454,544,16.11.2024,3.1,Письмо
2455,544,17.01.2025,3.5,Лексика
2456,544,17.01.2025,3.9,Лексика
2457,544,02.11.2024,3.5,Грамматика
2458,544,26.01.2025,3.0,Лексика
2459,545,14.04.2026,3.8,Письмо
2460,545,11.04.2026,3.2,Грамматика
2461,546,19.11.2025,3.7,Письмо
2462,546,28.09.2025,4.6,Аудирование
2463,546,07.01.2026,3.0,Аудирование
2464,546,06.01.2026,2.0,Аудирование
2465,547,10.09.2024,1.0,Лексика
2466,547,27.06.2024,3.0,Письмо
2467,548,09.11.2024,2.7,Грамматика
2468,548,01.09.2024,2.3,Лексика
2469,548,29.10.2024,3.0,Аудирование
2470,548,13.06.2024,3.8,Лексика
2471,548,07.10.2024,3.7,Лексика
2472,549,23.08.2025,3.7,Грамматика
2473,549,24.09.2025,1.8,Аудирование
2474,549,17.08.2025,3.5,Лексика
2475,549,29.08.2025,1.3,Письмо
2476,550,10.07.2024,1.7,Аудирование
2477,550,18.05.2024,2.2,Грамматика
2478,550,20.05.2024,1.5,Лексика
2479,550,11.05.2024,3.0,Аудирование
2480,550,24.09.2024,1.5,Грамматика
2481,550,15.10.2024,3.9,Аудирование
2482,550,09.08.2024,3.1,Аудирование
2483,551,24.08.2024,3.2,Письмо
2484,551,25.10.2024,3.5,Аудирование
2485,551,07.11.2024,3.6,Письмо
2486,551,01.08.2024,4.0,Лексика
2487,552,03.11.2024,2.0,Письмо
2488,552,20.02.2025,1.1,Лексика
2489,552,27.02.2025,1.0,Письмо
2490,553,23.09.2025,4.9,Письмо
2491,553,24.11.2025,1.1,Лексика
2492,553,12.10.2025,4.7,Письмо
2493,553,09.12.2025,1.2,Письмо
2494,553,25.02.2026,1.0,Письмо
2495,553,13.10.2025,3.8,Грамматика
2496,553,04.01.2026,1.0,Письмо
2497,554,27.07.2025,4.2,Письмо
2498,554,06.09.2025,3.4,Грамматика
2499,554,31.08.2025,3.1,Письмо
2500,555,29.09.2024,1.7,Лексика
2501,555,12.09.2024,3.3,Аудирование
2502,555,15.07.2024,1.4,Грамматика
2503,555,06.06.2024,1.0,Письмо
2504,555,14.09.2024,1.9,Лексика
2505,556,25.02.2026,3.6,Аудирование
2506,556,25.01.2026,2.9,Лексика
2507,556,04.02.2026,4.9,Письмо
2508,556,16.06.2026,4.9,Лексика
2509,556,23.04.2026,3.6,Грамматика
2510,557,24.01.2025,4.6,Письмо
2511,557,17.11.2024,4.3,Аудирование
2512,557,19.02.2025,4.3,Грамматика
2513,558,18.05.2025,2.7,Аудирование
2514,558,23.06.2025,4.7,Письмо
2515,558,01.07.2025,4.7,Грамматика
2516,558,27.06.2025,4.8,Письмо
2517,558,10.04.2025,3.3,Письмо
2518,558,05.08.2025,2.7,Лексика
2519,559,21.09.2025,1.0,Письмо
2520,559,01.09.2025,1.0,Грамматика
2521,560,18.11.2025,2.2,Аудирование
2522,560,24.01.2026,1.0,Лексика
2523,561,10.11.2025,4.2,Лексика
2524,561,04.10.2025,4.4,Аудирование
2525,561,26.11.2025,4.5,Письмо
2526,561,26.10.2025,3.9,Аудирование
2527,561,18.07.2025,4.2,Грамматика
2528,561,17.07.2025,5.0,Грамматика
2529,562,12.06.2025,3.9,Письмо
2530,562,26.09.2025,3.0,Письмо
2531,562,06.11.2025,3.7,Грамматика
2532,562,11.07.2025,4.6,Грамматика
2533,562,01.10.2025,2.4,Аудирование
2534,562,23.06.2025,4.9,Лексика
2535,563,28.09.2024,5.0,Письмо
2536,563,11.06.2024,4.7,Письмо
2537,564,25.05.2025,1.4,Письмо
2538,564,07.03.2025,3.2,Письмо
2539,564,03.07.2025,1.0,Письмо
2540,564,14.03.2025,3.8,Грамматика
2541,564,04.05.2025,1.8,Письмо
2542,565,16.02.2026,2.6,Лексика
2543,565,15.04.2026,2.5,Аудирование
2544,565,08.05.2026,3.9,Письмо
2545,565,13.04.2026,3.3,Лексика
2546,565,26.03.2026,3.9,Аудирование
2547,566,18.04.2026,3.8,Грамматика
2548,566,22.04.2026,4.4,Письмо
2549,566,02.01.2026,2.0,Аудирование
2550,566,07.02.2026,5.0,Аудирование
2551,566,02.05.2026,4.8,Грамматика
2552,567,21.05.2026,2.7,Письмо
2553,567,23.07.2026,2.6,Аудирование
2554,567,20.04.2026,1.5,Лексика
2555,568,12.09.2024,4.7,Письмо
2556,568,05.11.2024,2.5,Грамматика
2557,568,05.01.2025,1.9,Письмо
2558,569,17.04.2025,2.6,Грамматика
2559,569,16.02.2025,2.7,Лексика
2560,569,20.03.2025,3.7,Письмо
2561,569,16.03.2025,1.8,Письмо
2562,569,05.04.2025,2.8,Грамматика
2563,569,07.05.2025,3.3,Лексика
2564,569,13.05.2025,2.6,Аудирование
2565,570,31.10.2024,2.7,Письмо
2566,570,15.11.2024,2.3,Письмо
2567,570,26.10.2024,4.2,Письмо
2568,571,22.06.2024,4.1,Аудирование
2569,571,27.07.2024,2.8,Грамматика
2570,571,24.10.2024,4.6,Грамматика
2571,571,15.07.2024,3.9,Письмо
2572,571,11.09.2024,2.7,Лексика
2573,571,15.10.2024,4.3,Письмо
2574,571,24.07.2024,5.0,Грамматика
2575,572,02.12.2025,2.6,Лексика
2576,572,15.11.2025,1.8,Лексика
2577,573,09.11.2024,1.4,Аудирование
2578,573,15.08.2024,3.6,Лексика
2579,573,04.06.2024,2.8,Аудирование
2580,573,12.07.2024,3.3,Лексика
2581,573,02.09.2024,3.5,Письмо
2582,573,24.06.2024,3.6,Грамматика
2583,574,02.07.2025,1.5,Лексика
2584,574,10.05.2025,3.9,Грамматика
2585,574,24.07.2025,3.6,Грамматика
2586,574,13.06.2025,2.3,Грамматика
2587,575,20.03.2026,1.0,Письмо
2588,575,27.10.2025,1.6,Письмо
2589,575,12.01.2026,1.0,Письмо
2590,575,07.01.2026,1.9,Грамматика
2591,575,05.10.2025,3.8,Письмо
2592,575,10.03.2026,1.0,Аудирование
2593,575,02.12.2025,2.8,Грамматика
2594,576,25.12.2024,1.1,Аудирование
2595,576,12.01.2025,1.2,Письмо
2596,576,12.02.2025,2.5,Лексика
2597,576,12.01.2025,3.3,Письмо
2598,577,13.03.2025,5.0,Лексика
2599,577,05.01.2025,5.0,Грамматика
2600,577,01.03.2025,5.0,Аудирование
2601,577,13.12.2024,5.0,Аудирование
2602,578,21.10.2025,2.5,Аудирование
2603,578,22.02.2026,2.9,Лексика
2604,578,19.02.2026,2.7,Письмо
2605,578,25.11.2025,3.2,Грамматика
2606,578,15.11.2025,2.9,Аудирование
2607,578,10.10.2025,2.6,Аудирование
2608,578,01.01.2026,1.9,Грамматика
2609,579,02.01.2025,4.1,Письмо
2610,579,19.01.2025,1.9,Письмо
2611,579,15.12.2024,4.5,Аудирование
2612,579,10.11.2024,4.5,Аудирование
2613,579,11.10.2024,2.0,Лексика
2614,580,30.06.2025,3.9,Грамматика
2615,580,16.08.2025,4.2,Письмо
2616,580,17.08.2025,3.1,Письмо
2617,580,19.09.2025,3.8,Письмо
2618,580,12.08.2025,3.4,Письмо
2619,581,05.06.2025,2.8,Лексика
2620,581,15.07.2025,3.1,Аудирование
2621,581,10.07.2025,1.7,Лексика
2622,581,20.02.2025,4.0,Лексика
2623,581,07.04.2025,3.3,Лексика
2624,582,10.12.2024,1.7,Грамматика
2625,582,23.09.2024,2.1,Лексика
2626,582,06.10.2024,3.4,Грамматика
2627,582,17.01.2025,3.3,Лексика
2628,582,07.02.2025,3.6,Грамматика
2629,582,16.11.2024,4.0,Грамматика
2630,583,22.01.2025,3.8,Грамматика
2631,583,27.01.2025,2.7,Грамматика
2632,583,13.02.2025,2.5,Грамматика
2633,583,30.10.2024,2.6,Лексика
2634,584,31.12.2025,3.1,Аудирование
2635,584,28.10.2025,1.5,Аудирование
2636,584,02.09.2025,3.1,Лексика
2637,584,15.01.2026,1.7,Грамматика
2638,585,16.04.2025,1.5,Грамматика
2639,585,07.07.2025,3.5,Аудирование
2640,585,20.06.2025,2.7,Аудирование
2641,585,26.08.2025,3.2,Грамматика
2642,585,23.05.2025,2.0,Аудирование
2643,586,01.04.2026,2.1,Аудирование
2644,586,13.05.2026,2.4,Грамматика
2645,586,03.06.2026,3.4,Аудирование
2646,586,12.07.2026,1.0,Аудирование
2647,587,14.09.2024,5.0,Аудирование
2648,587,27.08.2024,5.0,Письмо
2649,587,03.07.2024,4.7,Лексика
2650,587,04.08.2024,5.0,Лексика
2651,587,01.09.2024,3.5,Грамматика
2652,587,24.07.2024,5.0,Аудирование
2653,588,28.10.2025,4.5,Письмо
2654,588,23.08.2025,4.6,Грамматика
2655,588,22.10.2025,5.0,Лексика
2656,588,02.08.2025,5.0,Лексика
2657,588,13.07.2025,5.0,Грамматика
2658,589,18.05.2025,5.0,Лексика
2659,589,08.10.2025,3.4,Аудирование
2660,590,02.04.2025,1.8,Лексика
2661,590,18.12.2024,1.9,Письмо
2662,590,28.11.2024,3.3,Грамматика
2663,591,03.09.2024,5.0,Грамматика
2664,591,01.11.2024,3.6,Письмо
2665,591,21.07.2024,5.0,Грамматика
2666,591,17.11.2024,4.5,Письмо
2667,591,09.09.2024,3.4,Письмо
2668,591,23.08.2024,4.4,Лексика
2669,592,20.04.2025,4.0,Лексика
2670,592,30.04.2025,4.2,Письмо
2671,592,20.05.2025,3.0,Аудирование
2672,592,10.07.2025,2.8,Письмо
2673,593,23.07.2025,3.1,Аудирование
2674,593,07.10.2025,2.6,Лексика
2675,593,15.09.2025,3.9,Письмо
2676,593,21.10.2025,3.4,Лексика
2677,593,14.06.2025,3.7,Письмо
2678,593,13.07.2025,4.3,Лексика
2679,594,23.08.2025,3.8,Аудирование
2680,594,09.03.2025,4.0,Лексика
2681,594,03.07.2025,4.5,Письмо
2682,595,06.10.2025,2.8,Грамматика
2683,595,15.09.2025,1.0,Грамматика
2684,595,19.09.2025,3.7,Письмо
2685,595,29.06.2025,3.0,Лексика
2686,596,22.01.2025,4.4,Письмо
2687,596,25.12.2024,4.0,Письмо
2688,596,03.10.2024,4.0,Аудирование
2689,596,09.12.2024,3.7,Лексика
2690,596,28.12.2024,5.0,Грамматика
2691,596,17.10.2024,2.4,Грамматика
2692,597,26.12.2025,3.0,Лексика
2693,597,19.11.2025,3.3,Лексика
2694,597,28.10.2025,3.8,Лексика
2695,598,05.01.2025,2.3,Грамматика
2696,598,29.11.2024,1.0,Лексика
2697,598,10.09.2024,2.7,Грамматика
2698,598,10.12.2024,3.3,Грамматика
2699,598,22.11.2024,3.8,Лексика
2700,598,10.12.2024,5.0,Аудирование
2701,598,30.11.2024,3.5,Аудирование
2702,599,23.10.2025,3.6,Грамматика
2703,599,26.01.2026,3.3,Грамматика
2704,599,19.12.2025,2.9,Аудирование
2705,599,08.10.2025,4.2,Лексика
2706,599,05.02.2026,5.0,Письмо
2707,599,20.12.2025,4.3,Письмо
2708,600,27.02.2026,4.4,Письмо
2709,600,20.07.2026,1.0,Письмо
2710,600,03.06.2026,1.0,Письмо
2711,600,28.03.2026,3.6,Грамматика
2712,601,17.08.2025,3.5,Письмо
2713,601,26.07.2025,2.7,Грамматика
2714,601,26.05.2025,2.4,Грамматика
2715,601,17.07.2025,2.4,Аудирование
2716,601,22.06.2025,2.1,Аудирование
2717,601,22.03.2025,2.5,Грамматика
2718,602,07.03.2026,4.3,Письмо
2719,602,22.06.2026,2.9,Лексика
2720,603,29.07.2025,2.6,Аудирование
2721,603,01.08.2025,2.0,Аудирование
2722,603,20.08.2025,3.7,Лексика
2723,603,22.05.2025,2.3,Письмо
2724,603,23.10.2025,2.2,Письмо
2725,604,02.08.2025,2.6,Лексика
2726,604,27.04.2025,4.0,Аудирование
2727,604,27.03.2025,5.0,Аудирование
2728,604,18.08.2025,4.6,Аудирование
2729,605,24.04.2026,5.0,Грамматика
2730,605,05.08.2026,3.8,Письмо
2731,605,08.05.2026,5.0,Грамматика
2732,605,16.07.2026,5.0,Грамматика
2733,605,10.08.2026,5.0,Грамматика
2734,606,15.08.2026,3.2,Грамматика
2735,606,07.08.2026,4.4,Грамматика
2736,606,20.02.2026,2.9,Лексика
2737,606,03.03.2026,3.1,Аудирование
2738,606,29.04.2026,2.4,Письмо
2739,607,28.08.2024,5.0,Грамматика
2740,607,13.10.2024,5.0,Лексика
2741,607,14.12.2024,3.3,Письмо
2742,607,28.09.2024,3.8,Аудирование
2743,607,01.11.2024,4.8,Письмо
2744,607,08.08.2024,5.0,Письмо
2745,607,27.11.2024,5.0,Аудирование
2746,608,22.07.2025,1.0,Письмо
2747,608,05.05.2025,2.0,Лексика
2748,608,08.07.2025,1.0,Письмо
2749,609,16.12.2025,4.2,Лексика
2750,609,13.11.2025,3.3,Аудирование
2751,609,30.10.2025,1.9,Письмо
2752,610,21.08.2025,5.0,Лексика
2753,610,06.01.2026,3.7,Грамматика
2754,610,03.12.2025,3.8,Аудирование
2755,610,19.11.2025,3.1,Аудирование
2756,610,10.10.2025,4.0,Грамматика
2757,610,25.08.2025,5.0,Грамматика
2758,610,22.08.2025,3.0,Письмо
2759,611,04.12.2025,2.5,Лексика
2760,611,14.12.2025,2.8,Аудирование
2761,612,02.08.2025,2.9,Лексика
2762,612,14.07.2025,2.0,Письмо
2763,612,30.03.2025,2.7,Аудирование
2764,612,22.02.2025,3.6,Письмо
2765,612,26.02.2025,2.0,Аудирование
2766,612,16.03.2025,1.0,Лексика
2767,612,22.06.2025,2.4,Лексика
2768,613,29.11.2024,4.5,Аудирование
2769,613,18.11.2024,3.3,Лексика
2770,613,04.12.2024,1.8,Письмо
2771,613,02.02.2025,3.7,Лексика
2772,614,18.06.2025,4.3,Письмо
2773,614,20.04.2025,3.7,Грамматика
2774,614,01.08.2025,5.0,Грамматика
2775,614,21.05.2025,5.0,Грамматика
2776,615,20.04.2025,2.3,Грамматика
2777,615,17.03.2025,2.8,Грамматика
2778,615,04.05.2025,2.4,Лексика
2779,616,23.04.2025,2.8,Письмо
2780,616,15.06.2025,5.0,Лексика
2781,616,28.07.2025,3.5,Грамматика
2782,616,23.05.2025,3.9,Грамматика
2783,616,21.02.2025,4.7,Лексика
2784,616,19.06.2025,2.5,Аудирование
2785,616,24.07.2025,3.2,Аудирование
2786,617,07.09.2024,2.1,Аудирование
2787,617,28.06.2024,3.2,Грамматика
2788,617,16.08.2024,3.4,Аудирование
2789,618,11.05.2025,2.8,Аудирование
2790,618,24.05.2025,2.9,Лексика
2791,618,30.03.2025,4.3,Письмо
2792,618,10.06.2025,4.0,Письмо
2793,618,06.09.2025,1.0,Аудирование
2794,619,29.05.2025,1.9,Аудирование
2795,619,16.06.2025,1.7,Письмо
2796,619,24.01.2025,2.7,Письмо
2797,619,18.03.2025,2.1,Грамматика
2798,619,11.03.2025,2.4,Грамматика
2799,620,15.10.2025,3.1,Лексика
2800,620,15.10.2025,2.7,Письмо
2801,621,10.06.2025,4.2,Письмо
2802,621,05.06.2025,4.1,Лексика
2803,621,23.06.2025,2.7,Грамматика
2804,621,16.09.2025,1.4,Аудирование
2805,621,26.06.2025,1.4,Лексика
2806,622,09.04.2026,3.4,Аудирование
2807,622,28.02.2026,3.0,Письмо
2808,622,01.06.2026,1.4,Лексика
2809,623,15.05.2025,2.8,Грамматика
2810,623,06.06.2025,2.4,Письмо
2811,623,15.04.2025,4.5,Грамматика
2812,623,02.05.2025,2.8,Письмо
2813,623,23.06.2025,1.5,Аудирование
2814,623,06.05.2025,3.0,Грамматика
2815,624,01.03.2026,3.1,Лексика
2816,624,16.02.2026,3.2,Аудирование
2817,625,12.03.2026,2.9,Аудирование
2818,625,27.12.2025,2.2,Грамматика
2819,625,12.06.2026,3.2,Аудирование
2820,625,03.01.2026,2.6,Грамматика
2821,625,22.12.2025,4.1,Аудирование
2822,626,02.01.2025,3.2,Письмо
2823,626,04.05.2025,1.0,Грамматика
2824,626,15.03.2025,1.5,Лексика
2825,627,21.02.2026,4.6,Аудирование
2826,627,15.12.2025,4.1,Лексика
2827,627,10.10.2025,4.7,Лексика
2828,627,20.10.2025,4.2,Аудирование
2829,627,13.02.2026,3.1,Письмо
2830,628,31.05.2025,1.0,Грамматика
2831,628,12.06.2025,1.0,Письмо
2832,629,11.02.2026,1.2,Письмо
2833,629,24.10.2025,3.1,Письмо
2834,629,19.01.2026,2.3,Грамматика
2835,629,21.01.2026,1.3,Аудирование
2836,629,04.12.2025,2.8,Лексика
2837,629,23.10.2025,3.4,Лексика
2838,629,20.10.2025,3.7,Лексика
2839,630,03.01.2026,1.0,Грамматика
2840,630,15.08.2025,4.9,Аудирование
2841,630,16.09.2025,4.3,Грамматика
2842,630,06.01.2026,2.2,Лексика
2843,630,08.10.2025,2.4,Лексика
2844,631,28.08.2025,3.2,Письмо
2845,631,14.12.2025,1.0,Лексика
2846,631,22.10.2025,1.0,Письмо
2847,631,16.09.2025,2.4,Лексика
2848,631,26.09.2025,1.8,Аудирование
2849,631,13.11.2025,1.0,Грамматика
2850,632,05.04.2025,1.0,Письмо
2851,632,02.03.2025,3.9,Аудирование
2852,632,26.12.2024,1.6,Лексика
2853,632,29.03.2025,1.9,Письмо
2854,632,28.02.2025,2.9,Письмо
2855,633,22.02.2026,2.0,Письмо
2856,633,12.11.2025,4.0,Аудирование
2857,633,31.12.2025,3.7,Лексика
2858,633,13.10.2025,3.6,Письмо
2859,634,11.12.2024,4.3,Аудирование
2860,634,10.05.2025,3.8,Письмо
2861,634,20.05.2025,5.0,Аудирование
2862,634,02.02.2025,3.3,Письмо
2863,635,29.01.2025,4.5,Аудирование
2864,635,09.03.2025,4.2,Письмо
2865,635,06.01.2025,5.0,Грамматика
2866,635,19.03.2025,5.0,Лексика
2867,635,27.12.2024,5.0,Грамматика
2868,636,01.12.2025,4.0,Грамматика
2869,636,15.08.2025,2.6,Грамматика
2870,636,27.11.2025,4.5,Грамматика
2871,636,18.01.2026,3.7,Письмо
2872,636,10.10.2025,4.9,Лексика
2873,637,06.10.2024,2.1,Лексика
2874,637,23.12.2024,2.0,Грамматика
2875,638,15.11.2025,2.8,Грамматика
2876,638,10.10.2025,3.6,Письмо
2877,638,16.09.2025,4.3,Письмо
2878,638,14.11.2025,4.2,Грамматика
2879,638,18.10.2025,2.7,Лексика
2880,638,06.10.2025,3.7,Лексика
2881,639,31.08.2025,1.0,Аудирование
2882,639,23.10.2025,1.0,Аудирование
2883,639,09.08.2025,1.5,Аудирование
2884,640,30.07.2024,4.1,Грамматика
2885,640,27.11.2024,2.6,Лексика
2886,640,14.12.2024,2.4,Лексика
2887,640,10.12.2024,2.5,Лексика
2888,640,22.08.2024,2.7,Лексика
2889,640,15.07.2024,2.3,Письмо
2890,640,01.08.2024,4.0,Грамматика
2891,641,05.04.2025,4.1,Грамматика
2892,641,31.03.2025,5.0,Лексика
2893,641,22.02.2025,5.0,Письмо
2894,641,02.11.2024,5.0,Лексика
2895,641,05.04.2025,5.0,Лексика
2896,642,28.07.2025,2.3,Письмо
2897,642,23.10.2025,1.0,Письмо
2898,642,27.10.2025,1.0,Письмо
2899,643,04.11.2024,1.9,Письмо
2900,643,17.01.2025,1.9,Аудирование
2901,643,22.09.2024,2.5,Грамматика
2902,643,01.02.2025,4.3,Лексика
2903,643,29.01.2025,3.8,Грамматика
2904,644,15.03.2025,3.2,Аудирование
2905,644,03.02.2025,4.2,Аудирование
2906,644,04.04.2025,3.8,Грамматика
2907,644,12.03.2025,4.0,Грамматика
2908,644,28.01.2025,3.8,Грамматика
2909,645,10.04.2025,1.0,Лексика
2910,645,29.01.2025,3.7,Лексика
2911,645,18.03.2025,1.7,Письмо
2912,645,30.03.2025,1.1,Аудирование
2913,645,05.02.2025,3.9,Грамматика
2914,645,10.04.2025,1.0,Аудирование
2915,646,01.10.2025,1.6,Лексика
2916,646,03.09.2025,1.9,Грамматика
2917,646,15.05.2025,1.7,Грамматика
2918,646,12.04.2025,3.3,Письмо
2919,646,05.08.2025,4.0,Грамматика
2920,647,08.12.2025,3.7,Письмо
2921,647,18.11.2025,2.8,Лексика
2922,647,18.12.2025,3.0,Лексика
2923,647,06.03.2026,3.9,Аудирование
2924,647,22.12.2025,3.7,Письмо
